emp_id department salary promotion_last_5_years work_accident left tenure number_project avg_month_hours job_sat last_evaluation
8231 IT low No No No 3 5 239 98 61
8232 IT medium No No No 6 5 159 18 51
8233 IT medium No No No 2 4 244 66 65
8234 product_mng medium No No No 5 5 259 14 51
8235 product_mng medium No Yes No 3 5 245 94 80
8236 product_mng low No Yes No 2 3 141 56 100
8237 product_mng low No No No 4 5 202 56 80
8238 IT low No Yes No 3 5 143 59 89
8239 RandD low No Yes No 5 4 286 63 62
8240 RandD low No No No 3 5 173 97 88
8241 RandD low No No No 3 5 195 76 70
8242 RandD low No No No 4 4 167 85 58
8243 RandD low No Yes No 4 5 197 23 73
8244 RandD low No No No 5 3 255 68 62
8245 marketing low No No No 3 3 274 71 73
8246 sales low No No No 2 3 192 50 59
8247 accounting low No No No 3 3 225 61 70
8248 support low No Yes No 2 3 209 99 65
8249 technical low No No No 3 5 222 97 86
8250 management low No No No 2 5 208 82 71
8251 marketing low No No No 5 5 162 72 68
8252 marketing low No No No 2 3 135 53 74
8253 marketing low No No No 3 4 200 55 87
8254 sales low No No No 4 4 159 52 53
8255 sales low No No No 2 5 156 80 81
8256 sales low No Yes No 3 4 169 51 95
8257 sales medium No No No 3 4 154 66 65
8258 sales medium No No No 3 2 169 56 43
8259 sales medium No Yes No 3 3 233 50 84
8260 sales medium No Yes No 2 3 218 94 78
8261 sales medium No No No 6 4 279 42 80
8262 sales medium No No No 3 3 195 60 61
8263 sales medium No No No 3 4 223 55 71
8264 sales medium No Yes No 4 3 275 76 72
8265 sales medium No Yes No 3 3 234 84 74
8266 sales medium No No No 6 4 113 33 62
8267 sales medium No No No 5 3 133 61 95
8268 sales medium No No No 4 5 158 91 93
8269 sales high No No No 3 4 214 73 74
8270 sales low No No No 4 4 272 87 67
8271 sales medium No No No 4 2 127 38 42
8272 sales medium No Yes No 3 4 141 80 51
8273 accounting medium No Yes No 3 5 263 69 80
8274 accounting medium No No No 5 5 174 99 92
8275 accounting low No Yes No 2 5 246 92 76
8276 hr low No No No 2 3 201 60 88
8277 hr low No No No 3 3 181 89 93
8278 hr low No No No 2 3 238 91 93
8279 hr low No No No 2 3 167 35 52
8280 technical low No No No 2 5 224 88 68
8281 technical low No Yes No 3 3 182 66 69
8282 technical low No No No 2 4 189 21 55
8283 technical medium No Yes No 2 3 169 78 64
8284 technical medium No No No 5 4 287 21 96
8285 technical medium No No No 2 3 150 64 94
8286 technical medium No No No 2 4 146 68 95
8287 technical medium No No No 4 4 162 99 87
8288 technical medium No No No 5 4 158 85 55
8289 technical medium No No No 2 3 185 86 51
8290 technical medium No No No 3 3 214 89 98
8291 support medium No No No 3 4 200 49 85
8292 support medium No No No 2 4 219 76 97
8293 support medium No No No 3 3 218 79 87
8294 support medium No No No 2 4 237 89 64
8295 support medium No No No 3 3 105 34 51
8296 support medium No Yes No 3 3 251 81 92
8297 support medium No No No 2 3 227 96 70
8298 support medium No No No 2 3 158 70 87
8299 support medium No No No 2 4 252 92 61
8300 support medium No No No 3 4 198 50 76
8301 support medium No No No 3 2 192 75 72
8302 technical medium No No No 4 2 139 42 38
8303 technical medium No No No 3 6 205 29 40
8304 technical medium No No No 3 3 224 91 48
8305 management medium No No No 4 4 267 55 97
8306 IT medium No Yes No 3 4 200 57 81
8307 IT medium No No No 6 3 97 27 48
8308 IT high No No No 3 6 253 70 43
8309 IT high No No No 2 4 191 63 68
8310 IT high No Yes No 2 5 199 97 63
8311 product_mng high No No No 4 3 127 28 52
8312 product_mng high No No No 2 3 187 70 60
8313 product_mng high No No No 3 4 215 83 51
8314 product_mng high No Yes No 6 4 176 22 76
8315 IT high No No No 2 3 194 55 47
8316 RandD high No No No 3 3 216 33 77
8317 RandD high No No No 3 4 185 50 78
8318 RandD high No No No 3 5 140 93 88
8319 RandD high No No No 4 3 260 77 66
8320 RandD low No No No 4 5 137 93 97
8321 RandD low No No No 2 4 151 72 100
8322 marketing low No No No 2 3 152 78 53
8323 sales low No No No 2 4 166 55 75
8324 accounting low No No No 2 3 261 39 86
8325 support low No No No 3 3 235 67 78
8326 technical low No No No 2 3 201 61 89
8327 management low No Yes No 5 6 250 60 69
8328 marketing low No No No 2 4 146 48 64
8329 marketing low No No No 3 4 195 75 84
8330 marketing low No No No 3 4 259 87 58
8331 sales low No Yes No 4 4 166 51 54
8332 sales low No Yes No 4 4 188 63 90
8333 sales low No No No 2 3 203 60 57
8334 sales low No No No 3 3 167 70 99
8335 sales medium No Yes No 3 2 258 50 99
8336 sales medium No No No 3 2 126 59 51
8337 sales medium No No No 4 6 246 52 39
8338 sales medium No No No 3 3 205 55 49
8339 sales medium No Yes No 3 5 201 81 62
8340 sales medium No No No 3 4 197 94 98
8341 sales medium No No No 3 3 272 98 61
8342 sales medium No No No 2 4 206 83 84
8343 sales medium No No No 3 3 184 93 62
8344 sales medium No No No 2 3 199 99 54
8345 sales medium No No No 3 4 220 55 57
8346 sales medium No No No 3 3 233 96 83
8347 sales high No No No 3 3 221 28 77
8348 sales high No Yes No 5 6 168 97 60
8349 sales high No No No 3 3 251 80 78
8350 accounting high No No No 3 2 188 75 55
8351 accounting high No No No 3 3 203 89 88
8352 accounting high No Yes No 2 5 168 60 76
8353 hr high No Yes No 2 3 227 73 98
8354 hr high No No No 2 4 159 88 75
8355 hr low No No No 3 3 159 50 70
8356 hr low No No No 5 5 275 53 78
8357 technical low No No No 2 6 283 95 43
8358 technical low No No No 3 5 169 94 53
8359 technical low No Yes No 4 3 227 49 80
8360 technical low No No No 4 3 147 59 57
8361 technical low No No No 2 3 227 51 91
8362 technical low No No No 3 4 166 66 66
8363 technical medium No No No 6 4 168 76 94
8364 technical medium No No No 6 3 229 12 59
8365 technical medium No No No 3 3 134 84 65
8366 technical medium No No No 3 3 196 94 81
8367 technical medium No No No 3 4 181 63 84
8368 support medium No Yes No 3 4 177 79 99
8369 support medium No Yes No 2 3 272 85 68
8370 support medium No No No 3 3 213 74 52
8371 support medium No No No 3 6 220 23 75
8372 support medium No No No 2 4 274 62 51
8373 support medium No No No 6 6 242 36 56
8374 support medium No No No 3 4 182 70 83
8375 support medium No No No 4 5 172 57 75
8376 support medium No No No 3 3 226 83 99
8377 support medium No No No 2 3 132 71 96
8378 support medium No No No 3 6 121 23 72
8379 technical medium No No No 2 4 207 59 69
8380 technical medium No No No 3 2 141 69 61
8381 technical medium No No No 3 5 189 63 81
8382 management medium No Yes No 4 6 269 90 59
8383 IT medium No No No 4 4 200 31 57
8384 IT medium No No No 2 3 199 92 62
8385 IT medium No No No 3 4 213 96 87
8386 IT high No No No 4 6 105 66 51
8387 IT low No No No 2 4 141 48 97
8388 product_mng medium No Yes No 3 3 255 15 55
8389 product_mng medium No No No 4 3 217 59 79
8390 product_mng medium No No No 5 6 165 66 85
8391 product_mng medium No No No 2 5 220 69 92
8392 IT medium No No No 4 4 241 65 79
8393 RandD medium No No No 3 5 274 58 94
8394 RandD medium No No No 4 4 224 72 57
8395 RandD medium No No No 5 5 240 65 99
8396 RandD medium No No No 3 5 210 63 77
8397 RandD medium No No No 2 3 215 55 87
8398 marketing low No No No 2 4 254 74 56
8399 sales low No Yes No 4 4 150 58 84
8400 accounting low No No No 3 4 177 71 72
8401 support low No Yes No 4 5 101 83 37
8402 technical low No No No 2 3 183 63 52
8403 management low No No No 3 3 224 56 61
8404 marketing low No No No 3 3 263 88 55
8405 marketing high No No No 2 3 207 82 55
8406 marketing low No No No 3 3 243 69 72
8407 sales high No Yes No 4 3 157 57 54
8408 sales high No No No 3 3 242 75 69
8409 sales low No No No 2 4 265 60 98
8410 sales low No No No 4 3 196 96 92
8411 sales high No No No 2 4 135 75 67
8412 sales low No No No 3 6 270 100 61
8413 sales medium No No No 2 4 201 92 97
8414 sales high No No No 4 5 225 84 93
8415 sales medium No No No 3 4 205 82 77
8416 sales medium No No No 3 3 131 74 42
8417 sales medium No No No 4 2 118 21 39
8418 sales medium No No No 3 5 187 62 64
8419 sales high No No No 2 3 275 54 48
8420 sales medium No No No 4 5 125 55 97
8421 sales medium No Yes No 3 4 270 84 55
8422 sales medium No No No 2 2 123 61 56
8423 sales high No No No 3 3 281 64 53
8424 sales medium No No No 2 3 223 92 51
8425 sales high No No No 2 3 268 86 87
8426 accounting low No No No 3 4 174 60 74
8427 accounting medium No Yes No 3 3 162 86 92
8428 accounting medium No No No 3 3 192 55 51
8429 hr medium No No No 3 4 178 54 58
8430 hr medium No No No 2 3 250 49 90
8431 hr low No No No 4 3 262 98 72
8432 hr low No Yes No 3 5 194 55 55
8433 technical low No No No 3 3 146 64 50
8434 technical low No No No 2 4 245 54 53
8435 technical low No No No 2 3 131 58 45
8436 technical low No No No 4 3 108 57 37
8437 technical low No No No 3 5 206 65 64
8438 technical low No Yes No 4 3 146 60 40
8439 technical low No No No 2 2 171 59 45
8440 technical low No Yes No 2 4 173 77 50
8441 technical high No No No 3 5 240 55 49
8442 technical low No No No 2 4 199 50 60
8443 technical low No Yes No 3 3 237 43 77
8444 support low No No No 4 3 258 58 84
8445 support low No Yes No 3 4 269 66 68
8446 support high No No No 4 5 245 70 80
8447 support low No No No 3 4 164 82 54
8448 support low No Yes No 3 4 256 49 49
8449 support low No No No 3 4 213 99 79
8450 support high No Yes No 3 3 193 96 73
8451 support low No No No 2 3 179 70 57
8452 support medium No Yes No 5 6 278 22 89
8453 support high No No No 2 3 256 91 52
8454 support medium No No No 4 5 173 18 76
8455 technical high No No No 3 4 179 84 68
8456 technical medium No No No 5 4 145 66 38
8457 technical medium No No No 4 3 168 49 65
8458 management medium No No No 3 4 213 88 89
8459 IT medium No No No 5 6 150 69 91
8460 IT medium No No No 3 3 262 83 75
8461 IT medium No Yes No 4 4 149 56 84
8462 IT medium No No No 2 5 139 95 77
8463 IT medium No No No 2 3 272 56 100
8464 product_mng high No No No 4 3 252 93 73
8465 product_mng low No No No 4 3 232 84 52
8466 product_mng medium No No No 2 3 266 84 48
8467 product_mng medium No No No 3 4 264 52 65
8468 IT medium No No No 2 4 142 98 80
8469 RandD medium No No No 4 5 208 66 64
8470 RandD medium No Yes No 2 5 178 92 49
8471 RandD medium No No No 3 5 192 71 80
8472 RandD medium No No No 2 4 242 65 92
8473 RandD medium No No No 5 4 277 23 47
8474 marketing medium No Yes No 2 3 173 71 97
8475 marketing high No No No 6 4 276 21 65
8476 sales low No No No 3 2 189 70 72
8477 accounting low No No No 2 4 139 90 50
8478 support low No No No 3 5 140 60 52
8479 technical high No Yes No 3 5 191 58 63
8480 management low No No No 2 5 178 73 72
8481 marketing low No No No 3 4 184 56 67
8482 marketing low No No No 3 3 144 97 57
8483 marketing high No No No 2 3 160 92 91
8484 sales low No No No 2 3 225 77 68
8485 sales low No No No 2 5 266 97 81
8486 sales low No No No 2 5 154 70 69
8487 sales low No Yes No 2 4 142 78 82
8488 sales low No Yes No 4 3 207 77 87
8489 sales low No No No 3 4 162 66 53
8490 sales low No Yes No 5 6 287 25 98
8491 sales medium No Yes No 6 2 270 89 87
8492 sales medium No Yes No 4 5 160 15 66
8493 sales medium No No No 2 6 113 26 91
8494 sales medium No No No 4 4 178 74 58
8495 sales medium No No No 2 3 153 52 83
8496 sales medium No No No 2 4 255 95 62
8497 sales medium No Yes No 3 4 257 66 82
8498 sales medium No No No 3 4 243 79 66
8499 sales medium No No No 3 3 179 98 94
8500 sales medium No No No 2 3 123 40 37
8501 sales medium No No No 2 3 132 100 68
8502 sales medium No No No 3 3 134 71 79
8503 accounting high No Yes No 2 3 277 48 45
8504 accounting low No No No 2 5 265 76 100
8505 accounting medium No No No 4 4 269 61 62
8506 hr medium No No No 4 4 156 74 90
8507 hr medium No No No 5 6 237 24 94
8508 hr medium No No No 2 3 271 79 97
8509 hr low No No No 2 3 206 75 98
8510 technical low No No No 3 4 192 60 98
8511 technical low No No No 3 4 230 72 95
8512 technical low No No No 3 4 261 100 60
8513 technical low No Yes No 3 3 173 55 88
8514 technical low No Yes No 4 2 109 30 98
8515 technical low No No No 4 3 247 89 59
8516 technical low No No No 3 5 163 84 84
8517 technical low No No No 4 4 149 67 64
8518 technical low No No No 6 6 218 15 48
8519 technical low No No No 2 4 194 59 75
8520 technical low No No No 2 4 157 50 59
8521 support low No No No 3 5 244 23 68
8522 support low No No No 2 5 169 95 58
8523 support low No Yes No 3 2 146 31 53
8524 support low No No No 3 5 207 47 55
8525 support low No No No 5 3 195 26 95
8526 support low No No No 4 6 148 55 64
8527 support low No No No 2 3 272 89 58
8528 support low No No No 2 3 185 88 68
8529 support low No Yes No 2 5 260 98 62
8530 support medium No Yes No 2 3 182 96 48
8531 support medium No No No 3 3 195 85 65
8532 technical medium No No No 3 3 168 96 85
8533 technical medium No Yes No 4 3 198 85 88
8534 technical medium No No No 2 5 172 59 93
8535 management medium No Yes No 2 4 216 51 50
8536 IT medium No No No 2 3 232 50 75
8537 IT medium No No No 3 3 148 53 59
8538 IT medium No No No 2 4 210 44 83
8539 IT medium No No No 2 3 197 99 55
8540 IT medium No No No 3 4 241 73 83
8541 product_mng medium No No No 2 5 154 51 71
8542 product_mng high No No No 2 3 259 50 84
8543 product_mng low No Yes No 2 4 106 52 76
8544 product_mng medium No No No 2 5 262 74 74
8545 IT medium No No No 2 2 202 69 89
8546 RandD medium No Yes No 5 5 174 22 65
8547 RandD medium No No No 2 4 240 49 89
8548 RandD low No No No 3 5 247 70 57
8549 RandD low No No No 3 4 148 68 63
8550 RandD low No Yes No 2 5 187 66 84
8551 marketing low No No No 3 4 183 99 58
8552 sales low No No No 2 4 240 88 59
8553 accounting low No No No 3 4 149 20 54
8554 support low No No No 3 2 130 56 44
8555 technical low No No No 2 4 203 68 85
8556 management low No No No 3 3 218 85 60
8557 marketing low No Yes No 3 4 204 95 95
8558 marketing low No Yes No 3 4 163 60 77
8559 marketing low No No No 3 4 183 61 53
8560 sales low No No No 4 4 211 55 55
8561 sales low No Yes No 5 5 156 64 78
8562 sales low No No No 3 3 196 64 60
8563 sales low No No No 2 4 162 87 54
8564 sales low No No No 4 3 218 20 90
8565 sales low No Yes No 2 4 135 99 64
8566 sales low No No No 3 2 273 96 70
8567 sales low No No No 3 3 241 53 65
8568 sales low No No No 4 6 285 70 39
8569 sales medium No No No 3 6 236 68 61
8570 sales medium No No No 3 4 222 96 48
8571 sales medium No No No 3 4 242 64 64
8572 sales medium No No No 3 5 166 86 65
8573 sales medium No No No 3 3 172 87 84
8574 sales medium No No No 2 4 249 53 56
8575 sales medium No No No 2 4 180 72 98
8576 sales medium No No No 4 4 197 83 59
8577 sales medium No No No 2 5 185 97 54
8578 sales medium No No No 2 3 171 92 76
8579 accounting medium No No No 6 6 191 82 95
8580 accounting medium No No No 2 4 250 59 56
8581 accounting high No No No 3 5 199 84 95
8582 hr low No No No 2 3 139 71 84
8583 hr medium No No No 3 3 224 49 98
8584 hr medium No No No 3 3 227 78 61
8585 hr medium No No No 2 4 198 84 81
8586 technical medium No No No 5 5 165 85 96
8587 technical low No No No 3 4 199 87 93
8588 technical low No No No 3 5 203 94 84
8589 technical low No Yes No 3 4 243 82 97
8590 technical low No No No 3 3 135 78 78
8591 technical low No Yes No 4 4 100 47 55
8592 technical low No Yes No 3 2 150 50 48
8593 technical low No No No 3 4 252 75 82
8594 technical low No No No 3 3 98 36 39
8595 technical low No No No 3 3 262 91 61
8596 technical low No No No 3 3 257 87 68
8597 support low No No No 3 3 160 97 94
8598 support low No No No 3 3 190 71 65
8599 support low No No No 2 3 231 83 65
8600 support low No No No 4 3 190 42 51
8601 support low No No No 3 4 181 53 51
8602 support low No No No 3 4 273 56 88
8603 support low No Yes No 6 5 214 26 70
8604 support low No No No 2 4 192 53 49
8605 support low No No No 2 4 224 99 73
8606 support low No No No 3 3 96 48 43
8607 support low No No No 4 3 276 91 50
8608 technical medium No Yes No 2 3 162 76 79
8609 technical medium No No No 4 4 190 67 80
8610 technical medium No No No 3 4 147 58 60
8611 management medium No No No 3 4 143 57 78
8612 IT medium No Yes No 6 5 280 55 57
8613 IT medium No No No 2 3 137 79 49
8614 IT medium No No No 6 3 259 48 98
8615 IT medium No Yes No 3 4 176 68 69
8616 IT medium No Yes No 4 5 231 19 64
8617 product_mng medium No No No 3 3 104 99 48
8618 product_mng medium No No No 2 5 224 30 76
8619 product_mng medium No Yes No 3 4 202 81 85
8620 product_mng high No No No 3 4 180 58 74
8621 IT low No Yes No 2 3 228 74 61
8622 RandD medium No No No 2 5 165 59 74
8623 RandD medium No No No 6 2 177 46 63
8624 RandD medium No Yes No 2 3 194 58 43
8625 RandD medium No Yes No 4 3 192 77 95
8626 RandD low No No No 2 4 171 79 77
8627 marketing low No No No 2 3 187 51 95
8628 sales low No No No 3 3 205 70 58
8629 accounting low No Yes No 4 5 230 84 73
8630 support low No No No 2 5 172 19 90
8631 technical low No Yes No 3 4 167 90 52
8632 management low No No No 3 5 145 19 91
8633 marketing low No No No 3 3 166 96 53
8634 marketing low No No No 3 3 148 87 100
8635 marketing low No No No 3 5 223 50 89
8636 sales low No No No 4 2 123 88 58
8637 sales low No No No 3 3 158 55 99
8638 sales low No No No 2 3 223 89 86
8639 sales low No No No 3 3 252 58 69
8640 sales low No No No 2 5 143 58 96
8641 sales low No No No 6 5 131 34 88
8642 sales low No Yes No 4 5 206 54 65
8643 sales low No No No 3 4 210 59 54
8644 sales medium No No No 3 4 262 88 96
8645 sales medium No No No 3 4 147 72 69
8646 sales medium No No No 3 4 259 79 75
8647 sales medium No No No 3 4 174 51 73
8648 sales medium No No No 4 3 150 84 84
8649 sales medium No No No 2 4 219 95 67
8650 sales medium No No No 4 5 178 58 88
8651 sales medium No Yes No 3 3 269 69 98
8652 sales medium No Yes No 5 6 205 17 64
